POST_ID,POST_LINK,IMAGES_ID,Text,Text Type,MEDIA_URL,Text OCR,Language of Text,Hate Speech,Profane,Sentiment,Targeted Insult
P:1584068328083320832,,T_-pZi2HhZpQnVeQ.jpg,@AskAnshul Anshul Bhai yeh Pakistan ka nahi hay hamara desh ka hay https://t.co/lwAtg9ZAk8,Caption,https://pbs.twimg.com/ext_tw_video_thumb/1584068266074730497/pu/img/T_-pZi2HhZpQnVeQ.jpg,,,,,,
P:1584068328083320832,,,@SureshS21753809 @AskAnshul Praise the scientists and people working at ISRO who have done a remarkable job inspite of budget cuts by your masters,Additional Comment,,,,,,,
P:1584068328083320832,,,@AskAnshul Anshul Bhai yeh Pakistan ka nahi hay hamara desh ka hay https://t.co/lwAtg9ZAk8,Additional Comment,,,,,,,
P:1584068328083320832,,,@NullPointerNone @AskAnshul 365 days there is elections in india,Additional Comment,,,,,,,
P:1584068328083320832,,,@SureshS21753809 @AskAnshul And we know why certain bhakts and their masters are called feku. Actions NOT words. Budget cuts are actions. Words from your masters don't mean shit,Additional Comment,,,,,,,
P:1584068328083320832,,,@AskAnshul It's a dream venture of Congress govt which is paying now,Additional Comment,,,,,,,
P:1584068328083320832,,,"@AskAnshul ISRO has forever been our pride!
Kudos to @isro !",Additional Comment,,,,,,,
P:1584068328083320832,,,@Phoenix11618103 @AskAnshul https://t.co/bXgxPiGi6y,Additional Comment,,,,,,,
P:1584068328083320832,,,@AskAnshul Don’t worry. Modi will hand over that inspiring legacy also to a private company one day.,Additional Comment,,,,,,,
P:1584068328083320832,,,"@SureshS21753809 @AskAnshul Considering that Modi ji has been slashing the ISRO budget since 2020, I am not sure how he is being praised",Additional Comment,,,,,,,
P:1584068328083320832,,,@NullPointerNone @AskAnshul What’s wrong with Nationalism?,Additional Comment,,,,,,,
P:1584068310823743488,,,@NerdBuddha @AskAnshul Fake !$I@mik news,Caption,,,,,,,
P:1584068310823743488,,,@NerdBuddha @AskAnshul Fake !$I@mik news,Additional Comment,,,,,,,
P:1584068310823743488,,,@AskAnshul 😡😡,Additional Comment,,,,,,,
P:1584068310823743488,,,@AskAnshul What are your views on the Muslim medical student committed suicide on grounds of harassment by Hindu classmates?,Additional Comment,,,,,,,
P:1584068310823743488,,,"@AskAnshul jaimatadi
appose them",Additional Comment,,,,,,,
P:1584068310823743488,,,"@rutwijvaidya @AskAnshul Galat kya hai isme!! POK is with Pakistan… everyone knows this, tune nahi padha kya???",Additional Comment,,,,,,,
P:1584068310823743488,,,@AwakenedSanata1 @AskAnshul drama,Additional Comment,,,,,,,
