POST_ID,POST_LINK,IMAGES_ID,Text,Text Type,MEDIA_URL,Text OCR,Language of Text,Hate Speech,Profane,Sentiment,Targeted Insult
P:1584053470381764608,,FfuwOiJUYAAg9yD.jpg,"Year after Instagram debut, PM clips draw record views
https://t.co/t7QU2ExoJw

via NaMo App https://t.co/YwsGdOua8b",Caption,https://pbs.twimg.com/media/FfuwOiJUYAAg9yD.jpg,,,,,,
P:1584053441302667264,,,RT @majorgauravarya: ISRO’s heaviest rocket successfully places 36 OneWeb satellites into orbit. LVM3 makes its entry into the global comme…,Caption,,,,,,,
P:1584053419878551552,,,RT @TOICitiesNews: Target of providing 10 lakh jobs will be completed timely: Union minister https://t.co/O4evZNBSw8,Caption,,,,,,,
P:1584053413674766336,,,RT @KhirodC71927092: @SSPATRA84 @Naveen_Odisha @CMO_Odisha @pranabpdas @GovernorOdisha @gapg_dept @SecyChief @MoSarkar5T @otvnews @kanak_ne…,Caption,,,,,,,
P:1584053399766503424,,,RT @Manisha32204457: @SSPATRA84 @Naveen_Odisha @CMO_Odisha @pranabpdas @GovernorOdisha @gapg_dept @SecyChief @MoSarkar5T @otvnews @kanak_ne…,Caption,,,,,,,
P:1584053399342809090,,,"Ramya,who recently announced that she would soon be making a comeback with the Raj B Shetty directorial, Swathi Mutthina Male Haniye, has opted out of the project. Siri Ravikumar of Sakutumba Sameta fame will now be stepping into her shoes
https://t.co/Ij3m8UQVRd",Caption,,,,,,,
P:1584053395048271874,,,Hyderabad: Drug peddler held with 30 grams of MDMA https://t.co/jhcCSvWGVZ,Caption,,,,,,,
P:1584053382737965057,,,"Telugu films #RRR #Akhanda #cinemaBandi and #kudirambose to be screened during #iffi Indian Panorama...! 
 
https://t.co/Nu5KnSUQrD",Caption,,,,,,,
P:1584053378992451584,,FfuwJv4VIAAiePp.jpg,"Year after Instagram debut, PM @narendramodi ji clips draw record views
https://t.co/jY3i3Vzpir

via NaMo App https://t.co/pBnD8pVlQ8",Caption,https://pbs.twimg.com/media/FfuwJv4VIAAiePp.jpg,,,,,,
P:1584053362680483840,,,"Well said! @PMOIndia
Taxpayers resent money wasted on freebies: PM Modi https://t.co/w2m03XiVS4 via @timesofindia",Caption,,,,,,,
P:1584053330757578752,,,"""ELECTED""! IN A COMMI COUNTRY! HA HA HA  - https://t.co/8RhaGD20us",Caption,,,,,,,
