POST_ID,POST_LINK,IMAGES_ID,Text,Text Type,MEDIA_URL,Text OCR,Language of Text,Hate Speech,Profane,Sentiment,Targeted Insult
P:1582872173324009472,,FfW601vakAEjA0Z (29).jpg,RT @ThtKashmiriGuy: Offering without any Caption https://t.co/b2XNhDTgrN,Caption,https://t.co/b2XNhDTgrN,,,,,,
P:1582825090378448898,,FfW601vakAEjA0Z (30).jpg,RT @ThtKashmiriGuy: Offering without any Caption https://t.co/b2XNhDTgrN,Caption,https://t.co/b2XNhDTgrN,,,,,,
P:1582810545161670657,,FfW601vakAEjA0Z (31).jpg,RT @ThtKashmiriGuy: Offering without any Caption https://t.co/b2XNhDTgrN,Caption,https://t.co/b2XNhDTgrN,,,,,,
P:1582804643570413568,,,"@ThtKashmiriGuy I could look at Sachin, Ganguly and Dravid and VVS and know they repped India. Not sure about all this daari wale players.",Caption,NA,,,,,,
P:1582804643570413568,,,@Varun_G_5 @ThtKashmiriGuy https://t.co/A3v08gco8U,Additional Comment,NA,,,,,,
P:1582804643570413568,,,"@ThtKashmiriGuy I could look at Sachin, Ganguly and Dravid and VVS and know they repped India. Not sure about all this daari wale players.",Additional Comment,NA,,,,,,
P:1582804643570413568,,,@ThtKashmiriGuy 🤔,Additional Comment,NA,,,,,,
P:1582804643570413568,,,@ThtKashmiriGuy What else can be expected from them? They are just a bunch of rich chappris playing cricket. What they know about sacrifices made by real men? Even today's feminist girls will have more masculinity than these weak soft sensitive childrens.,Additional Comment,NA,,,,,,
P:1582804643570413568,,,@ThtKashmiriGuy Cricketers and bollywoodians are somewhat similar.,Additional Comment,NA,,,,,,
P:1582804643570413568,,,@ThtKashmiriGuy Ban cricket,Additional Comment,NA,,,,,,
P:1582804643570413568,,,@ThtKashmiriGuy @ImRo45 aur kitna chatoge ??,Additional Comment,NA,,,,,,
P:1582804643570413568,,,@puspakpatnaik @ThtKashmiriGuy Pehle maarte the kya? Itna pyaar kyon ISLAMIYON se? Jyaada jijya Dene ka Mann karta hai kya?,Additional Comment,NA,,,,,,
